2011-06-12 09:48:54,656 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'hibernateGeneralDao'
2011-06-12 09:48:54,656 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'hibernateGeneralDao'
2011-06-12 09:48:54,671 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'hibernateGeneralDao' to allow for resolving potential circular references
2011-06-12 09:48:54,671 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'sessionFactory'
2011-06-12 09:48:54,671 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'sessionFactory'
2011-06-12 09:48:54,687 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'sessionFactory' to allow for resolving potential circular references
2011-06-12 09:48:54,703 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating shared instance of singleton bean 'dataSource'
2011-06-12 09:48:54,703 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Creating instance of bean 'dataSource'
2011-06-12 09:48:54,734 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Eagerly caching bean 'dataSource' to allow for resolving potential circular references
2011-06-12 09:48:54,750 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Finished creating instance of bean 'dataSource'
2011-06-12 09:48:54,750 [DEBUG] org.springframework.beans.factory.support.DefaultListableBeanFactory  - Invoking afterPropertiesSet() on bean with name 'sessionFactory'
2011-06-12 09:48:54,765 [INFO ] org.hibernate.cfg.annotations.Version  - Hibernate Annotations 3.5.1-Final
2011-06-12 09:48:54,781 [INFO ] org.hibernate.cfg.Environment  - Hibernate 3.5.1-Final
2011-06-12 09:48:54,781 [INFO ] org.hibernate.cfg.Environment  - hibernate.properties not found
2011-06-12 09:48:54,781 [INFO ] org.hibernate.cfg.Environment  - Bytecode provider name : javassist
2011-06-12 09:48:54,796 [INFO ] org.hibernate.cfg.Environment  - using JDK 1.4 java.sql.Timestamp handling
2011-06-12 09:48:54,921 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [uuid] -> [class org.hibernate.id.UUIDHexGenerator]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [hilo] -> [class org.hibernate.id.TableHiLoGenerator]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [assigned] -> [class org.hibernate.id.Assigned]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [identity] -> [class org.hibernate.id.IdentityGenerator]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [select] -> [class org.hibernate.id.SelectGenerator]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [sequence] -> [class org.hibernate.id.SequenceGenerator]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [seqhilo] -> [class org.hibernate.id.SequenceHiLoGenerator]
2011-06-12 09:48:54,937 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [increment] -> [class org.hibernate.id.IncrementGenerator]
2011-06-12 09:48:54,953 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [foreign] -> [class org.hibernate.id.ForeignGenerator]
2011-06-12 09:48:54,953 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [guid] -> [class org.hibernate.id.GUIDGenerator]
2011-06-12 09:48:54,953 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [uuid.hex] -> [class org.hibernate.id.UUIDHexGenerator]
2011-06-12 09:48:54,953 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [sequence-identity] -> [class org.hibernate.id.SequenceIdentityGenerator]
2011-06-12 09:48:54,953 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [enhanced-sequence] -> [class org.hibernate.id.enhanced.SequenceStyleGenerator]
2011-06-12 09:48:54,953 [DEBUG] org.hibernate.id.factory.DefaultIdentifierGeneratorFactory  - Registering IdentifierGenerator strategy [enhanced-table] -> [class org.hibernate.id.enhanced.TableGenerator]
2011-06-12 09:48:54,968 [INFO ] org.hibernate.annotations.common.Version  - Hibernate Commons Annotations 3.2.0.Final
2011-06-12 09:48:54,984 [DEBUG] org.springframework.core.io.support.PathMatchingResourcePatternResolver  - Looking for matching resources in directory tree [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity]
2011-06-12 09:48:54,984 [DEBUG] org.springframework.core.io.support.PathMatchingResourcePatternResolver  - Searching directory [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity] for files matching pattern [E:/workspace8.5/com.soar.ax/ax-core/target/classes/com/soar/ax/entity/**/*.class]
2011-06-12 09:48:54,984 [DEBUG] org.springframework.core.io.support.PathMatchingResourcePatternResolver  - Searching directory [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity\informit] for files matching pattern [E:/workspace8.5/com.soar.ax/ax-core/target/classes/com/soar/ax/entity/**/*.class]
2011-06-12 09:48:54,984 [DEBUG] org.springframework.core.io.support.PathMatchingResourcePatternResolver  - Resolved location pattern [classpath*:com/soar/ax/entity/**/*.class] to resources [file [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity\IdEntity.class], file [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity\informit\Article.class], file [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity\informit\Category.class], file [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity\Order.class], file [E:\workspace8.5\com.soar.ax\ax-core\target\classes\com\soar\ax\entity\User.class]]
2011-06-12 09:48:55,031 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Execute first pass mapping processing
2011-06-12 09:48:55,109 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Process hbm files
2011-06-12 09:48:55,109 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Process annotated classes
2011-06-12 09:48:55,125 [INFO ] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.soar.ax.entity.Order
2011-06-12 09:48:55,156 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2011-06-12 09:48:55,156 [DEBUG] org.hibernate.cfg.AnnotationBinder  - no value specified for 'javax.persistence.sharedCache.mode'; using UNSPECIFIED
2011-06-12 09:48:55,171 [DEBUG] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name Order
2011-06-12 09:48:55,187 [INFO ] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.soar.ax.entity.Order on table AX_ORDER
2011-06-12 09:48:55,218 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_ORDER), mappingColumn=id, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property id with lazy=false
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_ORDER), mappingColumn=amount, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property amount with lazy=false
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for amount
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property amount
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_ORDER), mappingColumn=clientName, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property clientName with lazy=false
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for clientName
2011-06-12 09:48:55,234 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property clientName
2011-06-12 09:48:55,250 [INFO ] org.hibernate.cfg.AnnotationBinder  - Binding entity from annotated class: com.soar.ax.entity.User
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.AnnotationBinder  - no value specified for 'javax.persistence.sharedCache.mode'; using UNSPECIFIED
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.EntityBinder  - Import with entity name User
2011-06-12 09:48:55,250 [INFO ] org.hibernate.cfg.annotations.EntityBinder  - Bind entity com.soar.ax.entity.User on table AX_USER
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_USER), mappingColumn=id, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property id with lazy=false
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for id
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property id
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_USER), mappingColumn=email, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property email with lazy=false
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for email
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property email
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_USER), mappingColumn=loginName, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property loginName with lazy=false
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for loginName
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property loginName
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_USER), mappingColumn=name, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property name with lazy=false
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for name
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property name
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Ejb3Column  - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(AX_USER), mappingColumn=password, insertable=true, updatable=true, unique=false}
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - binding property password with lazy=false
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - building SimpleValue for password
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.PropertyBinder  - Building property password
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for id
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for amount
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for clientName
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for id
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for email
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for loginName
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for name
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.annotations.SimpleValueBinder  - setting SimpleValue typeName for password
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - processing fk mappings (*ToOne and JoinedSubclass)
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Configuration  - processing extends queue
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Configuration  - processing collection mappings
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Configuration  - processing native query and ResultSetMapping mappings
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Configuration  - processing association property references
2011-06-12 09:48:55,250 [DEBUG] org.hibernate.cfg.Configuration  - processing foreign key constraints
2011-06-12 09:48:55,265 [INFO ] org.hibernate.cfg.AnnotationConfiguration  - Hibernate Validator not found: ignoring
2011-06-12 09:48:55,265 [INFO ] org.springframework.orm.hibernate3.annotation.AnnotationSessionFactoryBean  - Building new Hibernate SessionFactory
2011-06-12 09:48:55,265 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Legacy Validator not present in classpath, ignoring event listener registration
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.search.HibernateSearchEventListenerRegister  - Search not present in classpath, ignoring event listener registration.
2011-06-12 09:48:55,281 [INFO ] org.hibernate.cfg.search.HibernateSearchEventListenerRegister  - Unable to find org.hibernate.search.event.FullTextIndexEventListener on the classpath. Hibernate Search is not enabled.
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.Configuration  - Preparing to build session factory with filters : {}
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Execute first pass mapping processing
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Process hbm files
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - Process annotated classes
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.AnnotationConfiguration  - processing fk mappings (*ToOne and JoinedSubclass)
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.Configuration  - processing extends queue
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.Configuration  - processing collection mappings
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.Configuration  - processing native query and ResultSetMapping mappings
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.Configuration  - processing association property references
2011-06-12 09:48:55,281 [DEBUG] org.hibernate.cfg.Configuration  - processing foreign key constraints
2011-06-12 09:48:55,343 [INFO ] org.hibernate.connection.ConnectionProviderFactory  - Initializing connection provider: org.springframework.orm.hibernate3.LocalDataSourceConnectionProvider
2011-06-12 09:48:55,687 [INFO ] org.hibernate.cfg.SettingsFactory  - RDBMS: H2, version: 1.3.154 (2011-04-04)
2011-06-12 09:48:55,687 [INFO ] org.hibernate.cfg.SettingsFactory  - JDBC driver: H2 JDBC Driver, version: 1.3.154 (2011-04-04)
2011-06-12 09:48:55,718 [INFO ] org.hibernate.dialect.Dialect  - Using dialect: org.hibernate.dialect.H2Dialect
2011-06-12 09:48:55,718 [INFO ] org.hibernate.engine.jdbc.JdbcSupportLoader  - Disabling contextual LOB creation as JDBC driver reported JDBC version [3] less than 4
2011-06-12 09:48:55,718 [INFO ] org.hibernate.transaction.TransactionFactoryFactory  - Transaction strategy: org.springframework.orm.hibernate3.SpringTransactionFactory
2011-06-12 09:48:55,718 [INFO ] org.hibernate.transaction.TransactionManagerLookupFactory  - No TransactionManagerLookup configured (in JTA environment, use of read-write or transactional second-level cache is not recommended)
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Automatic flush during beforeCompletion(): disabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Automatic session close at end of transaction: disabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Scrollable result sets: disabled
2011-06-12 09:48:55,718 [DEBUG] org.hibernate.cfg.SettingsFactory  - Wrap result sets: disabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - JDBC3 getGeneratedKeys(): enabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - JDBC result set fetch size: 50
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Connection release mode: auto
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Default batch fetch size: 1
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Generate SQL with comments: disabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Order SQL updates by primary key: disabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Order SQL inserts for batching: disabled
2011-06-12 09:48:55,718 [INFO ] org.hibernate.cfg.SettingsFactory  - Query translator: org.hibernate.hql.ast.ASTQueryTranslatorFactory
2011-06-12 09:48:55,734 [INFO ] org.hibernate.hql.ast.ASTQueryTranslatorFactory  - Using ASTQueryTranslatorFactory
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Query language substitutions: {}
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - JPA-QL strict compliance: disabled
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Second-level cache: enabled
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Query cache: disabled
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Cache region factory : org.hibernate.cache.impl.NoCachingRegionFactory
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Optimize cache for minimal puts: disabled
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Structured second-level cache entries: disabled
2011-06-12 09:48:55,734 [INFO ] org.hibernate.cfg.SettingsFactory  - Echoing all SQL to stdout
2011-06-12 09:48:55,750 [INFO ] org.hibernate.cfg.SettingsFactory  - Statistics: disabled
2011-06-12 09:48:55,750 [INFO ] org.hibernate.cfg.SettingsFactory  - Deleted entity synthetic identifier rollback: disabled
2011-06-12 09:48:55,750 [INFO ] org.hibernate.cfg.SettingsFactory  - Default entity-mode: pojo
2011-06-12 09:48:55,750 [INFO ] org.hibernate.cfg.SettingsFactory  - Named query checking : enabled
2011-06-12 09:48:55,750 [INFO ] org.hibernate.cfg.SettingsFactory  - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2011-06-12 09:48:55,781 [INFO ] org.hibernate.impl.SessionFactoryImpl  - building session factory
2011-06-12 09:48:55,796 [DEBUG] org.hibernate.impl.SessionFactoryImpl  - Session factory constructed with filter configurations : {}
2011-06-12 09:48:55,796 [DEBUG] org.hibernate.impl.SessionFactoryImpl  - instantiating session factory with properties: {java.runtime.name=Java(TM) SE Runtime Environment, sun.boot.library.path=E:\develop\java\jdk1.6\jre\bin, java.vm.version=10.0-b19, hibernate.connection.useUnicode=true , java.vm.vendor=Sun Microsystems Inc., java.vendor.url=http://java.sun.com/, path.separator=;, java.vm.name=Java HotSpot(TM) Client VM, file.encoding.pkg=sun.io, user.country=CN, sun.java.launcher=SUN_STANDARD, sun.os.patch.level=Service Pack 2, java.vm.specification.name=Java Virtual Machine Specification, user.dir=E:\workspace8.5\com.soar.ax\ax-web, java.runtime.version=1.6.0_05-b13, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, hibernate.current_session_context_class=org.springframework.orm.hibernate3.SpringSessionContext, java.endorsed.dirs=E:\develop\java\jdk1.6\jre\lib\endorsed, os.arch=x86, java.io.tmpdir=C:\DOCUME~1\Soar\LOCALS~1\Temp\, line.separator=
